year,tdb
10938,5716159.882722948
10939,5716525.126053216
10940,5716890.365772851
10941,5717255.604495727
10942,5717620.849482837
10943,5717986.08740836
10944,5718351.325363302
10945,5718716.568635451
10946,5719081.809959317
10947,5719447.053269092
10948,5719812.292955479
10949,5720177.534952236
10950,5720542.782733213
10951,5720908.027259807
10952,5721273.26977648
10953,5721638.513577301
10954,5722003.757360455
10955,5722368.997580208
10956,5722734.237868594
10957,5723099.478794457
10958,5723464.721615905
10959,5723829.962534718
10960,5724195.198792495
10961,5724560.43968799
10962,5724925.6829831805
10963,5725290.92421472
10964,5725656.1659481255
10965,5726021.407537385
10966,5726386.651880523
10967,5726751.893729729
10968,5727117.135050418
10969,5727482.377577735
10970,5727847.623158437
10971,5728212.8651275
10972,5728578.104817084
10973,5728943.34953754
10974,5729308.592844283
10975,5729673.837446917
10976,5730039.078040456
10977,5730404.3168541975
10978,5730769.5613608835
10979,5731134.798542429
10980,5731500.036935721
10981,5731865.28019977
10982,5732230.520495744
10983,5732595.762792375
10984,5732961.001611039
10985,5733326.241669975
10986,5733691.489026643
10987,5734056.732495315
10988,5734421.973512571
10989,5734787.220466462
10990,5735152.463498291
10991,5735517.705569356
10992,5735882.949168868
10993,5736248.187817905
10994,5736613.434027147
10995,5736978.673579117
10996,5737343.908540316
10997,5737709.15419985
10998,5738074.394695893
10999,5738439.6362840785
11000,5738804.878590798
11001,5739170.114956191
11002,5739535.359605689
11003,5739900.600244636
11004,5740265.837771389
11005,5740631.085727915
11006,5740996.329227547
11007,5741361.570526352
11008,5741726.815886067
11009,5742092.056173721
11010,5742457.303620204
11011,5742822.549254343
11012,5743187.784574348
11013,5743553.031633956
11014,5743918.271533205
11015,5744283.508326309
11016,5744648.751979716
11017,5745013.986874121
11018,5745379.230066077
11019,5745744.471156677
11020,5746109.704654356
11021,5746474.952267007
11022,5746840.196742128
11023,5747205.437774459
11024,5747570.685095128
11025,5747935.925775116
11026,5748301.170329604
11027,5748666.41670398
11028,5749031.653480042
11029,5749396.900229749
11030,5749762.145133819
11031,5750127.379650703
11032,5750492.624486089
11033,5750857.862277146
11034,5751223.103585313
11035,5751588.349722773
11036,5751953.581904751
11037,5752318.826596258
11038,5752684.069304047
11039,5753049.304834532
11040,5753414.5514521785
11041,5753779.791999944
11042,5754145.034805584
11043,5754510.281737121
11044,5754875.518601429
11045,5755240.765899055
11046,5755606.0148636475
11047,5755971.25331019
11048,5756336.497934101
11049,5756701.738586398
11050,5757066.97641121
11051,5757432.222060494
11052,5757797.456307958
11053,5758162.697913591
11054,5758527.943494307
11055,5758893.176153788
11056,5759258.419881325
11057,5759623.662230307
11058,5759988.903499569
11059,5760354.151786141
11060,5760719.389227034
11061,5761084.633140063
11062,5761449.88132274
11063,5761815.118789476
11064,5762180.3630310185
11065,5762545.607642155
11066,5762910.846686504
11067,5763276.091649931
11068,5763641.329432307
11069,5764006.570824492
11070,5764371.819803078
11071,5764737.055528559
11072,5765102.295977892
11073,5765467.539080307
11074,5765832.775255052
11075,5766198.020139329
11076,5766563.257821852
11077,5766928.499323677
11078,5767293.7466238905
11079,5767658.98381648
11080,5768024.226403039
11081,5768389.473294713
11082,5768754.7163257785
11083,5769119.961822527
11084,5769485.20294673
11085,5769850.443868682
11086,5770215.690219844
11087,5770580.929107415
11088,5770946.168084936
11089,5771311.413216634
11090,5771676.650639027
11091,5772041.890884367
11092,5772407.130905237
11093,5772772.3706913935
11094,5773137.618396383
11095,5773502.856508827
11096,5773868.09571025
11097,5774233.341074081
11098,5774598.581622887
11099,5774963.8256884795
11100,5775329.067948842
11101,5775694.311270716
11102,5776059.556792796
11103,5776424.7979116505
11104,5776790.038545437
11105,5777155.28515099
11106,5777520.528393902
11107,5777885.768115966
11108,5778251.008305543
11109,5778616.247367405
11110,5778981.488457303
11111,5779346.728080936
11112,5779711.965067573
11113,5780077.208654473
11114,5780442.449831951
11115,5780807.690196435
11116,5781172.933030244
11117,5781538.178511058
11118,5781903.42521884
11119,5782268.668228835
11120,5782633.910214178
11121,5782999.154045397
11122,5783364.398840344
11123,5783729.639339332
11124,5784094.879811456
11125,5784460.122461012
11126,5784825.361812415
11127,5785190.60097779
11128,5785555.839022895
11129,5785921.081375379
11130,5786286.325513888
11131,5786651.564084774
11132,5787016.803706396
11133,5787382.047227918
11134,5787747.289833484
11135,5788112.532089801
11136,5788477.774990985
11137,5788843.018762548
11138,5789208.263993009
11139,5789573.506632638
11140,5789938.746880443
11141,5790303.9956594575
11142,5790669.237346666
11143,5791034.476188196
11144,5791399.717058693
11145,5791764.954674338
11146,5792130.198462082
11147,5792495.437248753
11148,5792860.673798114
11149,5793225.919161875
11150,5793591.158718184
11151,5793956.398424346
11152,5794321.642813852
11153,5794686.88667573
11154,5795052.133193187
11155,5795417.376498243
11156,5795782.615326741
11157,5796147.862321524
11158,5796513.106189869
11159,5796878.343959756
11160,5797243.588460074
11161,5797608.828189754
11162,5797974.069721199
11163,5798339.311845966
11164,5798704.547074253
11165,5799069.795052193
11166,5799435.036351709
11167,5799800.271948601
11168,5800165.515880594
11169,5800530.75527108
11170,5800895.998414006
11171,5801261.242362253
11172,5801626.479354497
11173,5801991.726860229
11174,5802356.970718439
11175,5802722.207979243
11176,5803087.456098033
11177,5803452.700796535
11178,5803817.9429040095
11179,5804183.1880613025
11180,5804548.422632441
11181,5804913.6671261955
11182,5805278.911067985
11183,5805644.143783988
11184,5806009.388873057
11185,5806374.628637102
11186,5806739.867297092
11187,5807105.112028951
11188,5807470.348960489
11189,5807835.595479565
11190,5808200.841043826
11191,5808566.076185085
11192,5808931.321638428
11193,5809296.566727275
11194,5809661.807756647
11195,5810027.054724628
11196,5810392.2929643355
11197,5810757.536229189
11198,5811122.782976357
11199,5811488.016661519
11200,5811853.262185549
11201,5812218.50757513
11202,5812583.743659207
11203,5812948.988528403
11204,5813314.22279454
11205,5813679.46433516
11206,5814044.710120471
11207,5814409.942638567
11208,5814775.187132736
11209,5815140.432445239
11210,5815505.671737724
11211,5815870.919024911
11212,5816236.161545853
11213,5816601.406576462
11214,5816966.655380538
11215,5817331.89087469
11216,5817697.132876212
11217,5818062.380220799
11218,5818427.61661393
11219,5818792.859607575
11220,5819158.098362323
11221,5819523.335565051
11222,5819888.581236765
11223,5820253.814545583
11224,5820619.05682487
11225,5820984.30518114
11226,5821349.542049673
11227,5821714.786169061
11228,5822080.027407977
11229,5822445.270333329
11230,5822810.518981872
11231,5823175.757071595
11232,5823540.999652432
11233,5823906.248495236
11234,5824271.487118715
11235,5824636.730191788
11236,5825001.974098937
11237,5825367.213746021
11238,5825732.458031913
11239,5826097.69227742
11240,5826462.92962314
11241,5826828.176955031
11242,5827193.413137044
11243,5827558.653524263
11244,5827923.896124249
11245,5828289.136233742
11246,5828654.38286839
11247,5829019.622999564
11248,5829384.86734548
11249,5829750.117448696
11250,5830115.358568005
11251,5830480.59908469
11252,5830845.843217269
11253,5831211.084441237
11254,5831576.3267600965
11255,5831941.565342313
11256,5832306.802906492
11257,5832672.0485397065
11258,5833037.28694465
11259,5833402.525378054
11260,5833767.770335613
11261,5834133.010870663
11262,5834498.253329169
11263,5834863.492249085
11264,5835228.732812626
11265,5835593.981262672
11266,5835959.22277787
11267,5836324.464139038
11268,5836689.707935122
11269,5837054.951569619
11270,5837420.194207743
11271,5837785.435536506
11272,5838150.6789080985
11273,5838515.923615085
11274,5838881.164792013
11275,5839246.400965186
11276,5839611.642672936
11277,5839976.8849663315
11278,5840342.123684324
11279,5840707.362777262
11280,5841072.602824808
11281,5841437.846870218
11282,5841803.0896423645
11283,5842168.330391118
11284,5842533.575749282
11285,5842898.820827987
11286,5843264.062214052
11287,5843629.301735267
11288,5843994.54637032
11289,5844359.791052315
11290,5844725.033594929
11291,5845090.273513861
11292,5845455.513582864
11293,5845820.758621084
11294,5846185.997545525
11295,5846551.236628303
11296,5846916.480653936
11297,5847281.721835675
11298,5847646.962386683
11299,5848012.200725272
11300,5848377.440982534
11301,5848742.686363574
11302,5849107.926928293
11303,5849473.165308284
11304,5849838.41145606
11305,5850203.655867107
11306,5850568.8989948295
11307,5850934.144158682
11308,5851299.386330582
11309,5851664.633164618
11310,5852029.873654408
11311,5852395.108303863
11312,5852760.354669867
11313,5853125.594664167
11314,5853490.83350332
11315,5853856.073407702
11316,5854221.3103651125
11317,5854586.555107258
11318,5854951.795436327
11319,5855317.033266125
11320,5855682.281412419
11321,5856047.525102572
11322,5856412.765075903
11323,5856778.009595243
11324,5857143.251917143
11325,5857508.498475856
11326,5857873.74270946
11327,5858238.977962239
11328,5858604.225444162
11329,5858969.468615018
11330,5859334.705321586
11331,5859699.950925834
11332,5860065.188139405
11333,5860430.430018153
11334,5860795.670702323
11335,5861160.902469642
11336,5861526.1500674095
11337,5861891.392622694
11338,5862256.629615353
11339,5862621.874778165
11340,5862987.116159935
11341,5863352.3613234125
11342,5863717.608561206
11343,5864082.84687304
11344,5864448.095867915
11345,5864813.341790421
11346,5865178.576778009
11347,5865543.8212483525
11348,5865909.061406065
11349,5866274.3007970415
11350,5866639.544268208
11351,5867004.775710384
11352,5867370.02046511
11353,5867735.265100403
11354,5868100.49974558
11355,5868465.746773249
11356,5868830.988610859
11357,5869196.229918471
11358,5869561.475271704
11359,5869926.71178311
11360,5870291.959158435
11361,5870657.207580926
11362,5871022.443215763
11363,5871387.688296479
11364,5871752.9318728745
11365,5872118.170784911
11366,5872483.41764584
11367,5872848.653593159
11368,5873213.896481414
11369,5873579.142646585
11370,5873944.373529502
11371,5874309.616773132
11372,5874674.860055863
11373,5875040.097465393
11374,5875405.342661393
11375,5875770.578224661
11376,5876135.822765749
11377,5876501.071604695
11378,5876866.309543731
11379,5877231.555129294
11380,5877596.801875643
11381,5877962.04129673
11382,5878327.285387253
11383,5878692.524641526
11384,5879057.76672522
11385,5879423.014322395
11386,5879788.247930359
11387,5880153.488116521
11388,5880518.734077208
11389,5880883.970619835
11390,5881249.215280209
11391,5881614.454207163
11392,5881979.69486872
11393,5882344.942083465
11394,5882710.175986466
11395,5883075.418570147
11396,5883440.666237245
11397,5883805.9055779
11398,5884171.149650534
11399,5884536.390996216
11400,5884901.634467537
11401,5885266.882553012
11402,5885632.121992207
11403,5885997.363018103
11404,5886362.610375477
11405,5886727.847343935
11406,5887093.086778063
11407,5887458.327565232
11408,5887823.566980502
11409,5888188.811212342
11410,5888554.046816312
11411,5888919.284954723
11412,5889284.531916412
11413,5889649.772207155
11414,5890015.015942689
11415,5890380.260090768
11416,5890745.503871166
11417,5891110.749418996
11418,5891475.989147271
11419,5891841.2311883
11420,5892206.47837712
11421,5892571.719457259
11422,5892936.957883477
11423,5893302.199924799
11424,5893667.440953886
11425,5894032.683841252
11426,5894397.923007894
11427,5894763.160733235
11428,5895128.405122075
11429,5895493.643439679
11430,5895858.88190729
11431,5896224.1250516735
11432,5896589.368658347
11433,5896954.612647853
11434,5897319.853225553
11435,5897685.09600562
11436,5898050.343003533
11437,5898415.58807319
11438,5898780.830327801
11439,5899146.072934015
11440,5899511.317838467
11441,5899876.556682595
11442,5900241.79576879
11443,5900607.035140913
11444,5900972.276096042
11445,5901337.517164713
11446,5901702.7531648055
11447,5902067.993733082
11448,5902433.238153722
11449,5902798.480367726
11450,5903163.7222522665
11451,5903528.965684733
11452,5903894.210299663
11453,5904259.453697396
11454,5904624.695503175
11455,5904989.937879244
11456,5905355.184916751
11457,5905720.426218835
11458,5906085.663851624
11459,5906450.906958772
11460,5906816.147938833
11461,5907181.391351117
11462,5907546.6311546005
11463,5907911.868737616
11464,5908277.11380294
11465,5908642.351295682
11466,5909007.589283198
11467,5909372.833532911
11468,5909738.075472182
11469,5910103.318509192
11470,5910468.56034158
11471,5910833.80100761
11472,5911199.050187601
11473,5911564.2943519
11474,5911929.533409683
11475,5912294.780081103
11476,5912660.021052511
11477,5913025.261734813
11478,5913390.504241219
11479,5913755.7409769045
11480,5914120.98690114
11481,5914486.2259615185
11482,5914851.45971146
11483,5915216.705438787
11484,5915581.946072379
11485,5915947.188533444
11486,5916312.4322444
11487,5916677.670811195
11488,5917042.916901381
11489,5917408.159399706
11490,5917773.395945916
11491,5918138.643382454
11492,5918503.887306487
11493,5918869.127013302
11494,5919234.372567165
11495,5919599.611095922
11496,5919964.857460542
11497,5920330.102462919
11498,5920695.33595271
11499,5921060.582253698
11500,5921425.822315564
11501,5921791.058362426
11502,5922156.30331241
11503,5922521.539477576
11504,5922886.784005659
11505,5923252.02635794
11506,5923617.259978121
11507,5923982.507430725
11508,5924347.752906686
11509,5924712.993870217
11510,5925078.241337559
11511,5925443.482307935
11512,5925808.725714782
11513,5926173.9719301965
11514,5926539.206629468
11515,5926904.452239299
11516,5927269.696465267
11517,5927634.930468677
11518,5928000.17496827
11519,5928365.41315539
11520,5928730.65444022
11521,5929095.900728861
11522,5929461.132897774
11523,5929826.377025753
11524,5930191.621218535
11525,5930556.857461914
11526,5930922.104380995
11527,5931287.346587533
11528,5931652.589636385
11529,5932017.836895505
11530,5932383.073812956
11531,5932748.319275326
11532,5933113.568812484
11533,5933478.80585248
11534,5933844.050278123
11535,5934209.2908878755
11536,5934574.52790726
11537,5934939.772197356
11538,5935305.004976302
11539,5935670.246091658
11540,5936035.491774779
11541,5936400.725537611
11542,5936765.969309072
11543,5937131.212877789
11544,5937496.455363926
11545,5937861.703829229
11546,5938226.942485096
11547,5938592.186474213
11548,5938957.434787829
11549,5939322.6732077245
11550,5939687.91631101
11551,5940053.161553484
11552,5940418.399345709
11553,5940783.642281167
11554,5941148.878635691
11555,5941514.11781263
11556,5941879.366325203
11557,5942244.601977587
11558,5942609.842474174
11559,5942975.086141307
11560,5943340.323700719
11561,5943705.568494317
11562,5944070.807672594
11563,5944436.050249159
11564,5944801.2987100165
11565,5945166.537827658
11566,5945531.781001529
11567,5945897.028231161
11568,5946262.271320838
11569,5946627.514298199
11570,5946992.753869858
11571,5947357.993054364
11572,5947723.237408757
11573,5948088.475655948
11574,5948453.713411031
11575,5948818.958153961
11576,5949184.196012991
11577,5949549.4362159595
11578,5949914.676292891
11579,5950279.917754244
11580,5950645.165686715
11581,5951010.406676363
11582,5951375.647716762
11583,5951740.8937829975
11584,5952106.135582169
11585,5952471.37795198
11586,5952836.61969057
11587,5953201.862192849
11588,5953567.106000852
11589,5953932.346683126
11590,5954297.585675068
11591,5954662.830650583
11592,5955028.073770573
11593,5955393.312336149
11594,5955758.552407346
11595,5956123.791803956
11596,5956489.03376052
11597,5956854.274407899
11598,5957219.513881446
11599,5957584.757852235
11600,5957950.000661096
11601,5958315.241313145
11602,5958680.482831777
11603,5959045.729419244
11604,5959410.974910786
11605,5959776.2178162765
11606,5960141.459238233
11607,5960506.700954625
11608,5960871.945211162
11609,5961237.184078126
11610,5961602.423004821
11611,5961967.666226473
11612,5962332.905019035
11613,5962698.145318523
11614,5963063.384403551
11615,5963428.62698259
11616,5963793.871602728
11617,5964159.110728914
11618,5964524.350282885
11619,5964889.595139554
11620,5965254.838572623
11621,5965620.0806906875
11622,5965985.324898677
11623,5966350.567464801
11624,5966715.81265291
11625,5967081.054327537
11626,5967446.292612655
11627,5967811.540880866
11628,5968176.782231791
11629,5968542.0206499435
11630,5968907.2621129565
11631,5969272.498689733
11632,5969637.741622427
11633,5970002.980439487
11634,5970368.216232909
11635,5970733.462584905
11636,5971098.703589343
11637,5971463.943624385
11638,5971829.189483162
11639,5972194.433876095
11640,5972559.680220104
11641,5972924.924683971
11642,5973290.161925616
11643,5973655.4093536865
11644,5974020.65265887
11645,5974385.889847076
11646,5974751.134525392
11647,5975116.372833966
11648,5975481.612999806
11649,5975846.853826351
11650,5976212.088007158
11651,5976577.3355976995
11652,5976942.57787559
11653,5977307.813921008
11654,5977673.058918951
11655,5978038.2995578665
11656,5978403.543022428
11657,5978768.7883980535
11658,5979134.0263168765
11659,5979499.273583399
11660,5979864.519517342
11661,5980229.755908843
11662,5980595.003778989
11663,5980960.24700299
11664,5981325.486541094
11665,5981690.730889304
11666,5982055.963311316
11667,5982421.206772452
11668,5982786.45036033
11669,5983151.682940945
11670,5983516.928059396
11671,5983882.168836679
11672,5984247.408167281
11673,5984612.654129146
11674,5984977.892231839
11675,5985343.140098061
11676,5985708.387860023
11677,5986073.6245625075
11678,5986438.869633876
11679,5986804.114698667
11680,5987169.35371876
11681,5987534.599254917
11682,5987899.836312814
11683,5988265.077654844
11684,5988630.324089508
11685,5988995.556417602
11686,5989360.80076129
11687,5989726.045825591
11688,5990091.282113797
11689,5990456.526918853
11690,5990821.762756447
11691,5991187.0049896855
11692,5991552.2530302415
11693,5991917.487867075
11694,5992282.732558968
11695,5992647.9785953
11696,5993013.217269963
11697,5993378.463438425
11698,5993743.705599213
11699,5994108.9492562
11700,5994474.197517678
11701,5994839.43221682
11702,5995204.672218347
11703,5995569.918854945
11704,5995935.154293827
11705,5996300.396991929
11706,5996665.635741983
11707,5997030.874549044
11708,5997396.12124238
11709,5997761.356487122
11710,5998126.599040495
11711,5998491.847592607
11712,5998857.085898406
11713,5999222.329157224
11714,5999587.571307051
11715,5999952.814086578
11716,6000318.062157891
11717,6000683.300604977
11718,6001048.541401446
11719,6001413.78929455
11720,6001779.027170697
11721,6002144.267967736
11722,6002509.511863041
11723,6002874.751163843
11724,6003239.99605771
11725,6003605.231088936
11726,6003970.468369726
11727,6004335.715095382
11728,6004700.951953454
11729,6005066.192825131
11730,6005431.435824347
11731,6005796.677980432
11732,6006161.924427239
11733,6006527.16567258
11734,6006892.409704919
11735,6007257.6590545215
11736,6007622.900521027
11737,6007988.1398374075
11738,6008353.382786055
11739,6008718.6242886195
11740,6009083.865756011
11741,6009449.104435657
11742,6009814.34075866
11743,6010179.584929177
11744,6010544.823598769
11745,6010910.0615822505
11746,6011275.306511097
11747,6011640.548711609
11748,6012005.791985204
11749,6012371.031729359
11750,6012736.273583144
11751,6013101.521364465
11752,6013466.7646253975
11753,6013832.005578492
11754,6014197.249178065
11755,6014562.493665192
11756,6014927.73533082
11757,6015292.975568301
11758,6015658.217262577
11759,6016023.45984474
11760,6016388.700154041
11761,6016753.935661394
11762,6017119.176270798
11763,6017484.419504888
11764,6017849.65900432
11765,6018214.898447056
11766,6018580.139987965
11767,6018945.384816432
11768,6019310.6284844335
11769,6019675.871274014
11770,6020041.116125204
11771,6020406.363843234
11772,6020771.60555277
11773,6021136.843872128
11774,6021502.087376622
11775,6021867.328965452
11776,6022232.570583198
11777,6022597.808985701
11778,6022963.0474551525
11779,6023328.292475769
11780,6023693.530986827
11781,6024058.76930297
11782,6024424.013885182
11783,6024789.255642818
11784,6025154.497253445
11785,6025519.737124618
11786,6025884.978713726
11787,6026250.226075448
11788,6026615.468940275
11789,6026980.706403939
11790,6027345.952655354
11791,6027711.196022725
11792,6028076.43714076
11793,6028441.681854363
11794,6028806.921661471
11795,6029172.168169819
11796,6029537.408003487
11797,6029902.641174955
11798,6030267.886981409
11799,6030633.127107375
11800,6030998.365756249
11801,6031363.607287616
11802,6031728.845288188
11803,6032094.09185114
11804,6032459.334275639
11805,6032824.572181176
11806,6033189.820494746
11807,6033555.0645077415
11808,6033920.303698394
11809,6034285.548254862
11810,6034650.789298281
11811,6035016.034730744
11812,6035381.278810546
11813,6035746.511798669
11814,6036111.758515191
11815,6036477.000740534
11816,6036842.236828354
11817,6037207.482213017
11818,6037572.720496714
11819,6037937.96330094
11820,6038303.205479428
11821,6038668.437377198
11822,6039033.684300153
11823,6039398.928669836
11824,6039764.165887301
11825,6040129.411918977
11826,6040494.654151639
11827,6040859.898726942
11828,6041225.146351003
11829,6041590.383342021
11830,6041955.630738953
11831,6042320.876853809
11832,6042686.109976077
11833,6043051.354431784
11834,6043416.5940793045
11835,6043781.8336484125
11836,6044147.077158336
11837,6044512.307969701
11838,6044877.5519918585
11839,6045242.796806138
11840,6045608.032342935
11841,6045973.27938721
11842,6046338.523056818
11843,6046703.7651770525
11844,6047069.011296588
11845,6047434.2481046375
11846,6047799.494382362
11847,6048164.7432487905
11848,6048529.978665957
11849,6048895.222563647
11850,6049260.466873942
11851,6049625.704804935
11852,6049990.950925235
11853,6050356.185283029
11854,6050721.426228145
11855,6051086.67248675
11856,6051451.903373843
11857,6051817.146405378
11858,6052182.390678423
11859,6052547.629763062
11860,6052912.875435203
11861,6053278.112694426
11862,6053643.357351323
11863,6054008.607212743
11864,6054373.845769063
11865,6054739.09108662
11866,6055104.338667985
11867,6055469.577838757
11868,6055834.820101108
11869,6056200.057428835
11870,6056565.29727173
11871,6056930.543573305
11872,6057295.776661774
11873,6057661.015761344
11874,6058026.261867527
11875,6058391.499150848
11876,6058756.743910096
11877,6059121.9837340135
11878,6059487.225992846
11879,6059852.473754944
11880,6060217.710448489
11881,6060582.953295069
11882,6060948.202449453
11883,6061313.443199144
11884,6061678.685746903
11885,6062043.926408941
11886,6062409.167646188
11887,6062774.414120513
11888,6063139.652553687
11889,6063504.891844408
11890,6063870.1383785205
11891,6064235.375371628
11892,6064600.613913827
11893,6064965.85453815
11894,6065331.094603818
11895,6065696.3399020545
11896,6066061.57701874
11897,6066426.817502037
11898,6066792.065302574
11899,6067157.3078524675
11900,6067522.550823322
11901,6067887.793950063
11902,6068253.03806846
11903,6068618.281802513
11904,6068983.521465899
11905,6069348.761701306
11906,6069714.007428191
11907,6070079.248298066
11908,6070444.485247023
11909,6070809.726228932
11910,6071174.967572503
11911,6071540.2100501675
11912,6071905.450668005
11913,6072270.689844389
11914,6072635.9354083445
11915,6073001.175512771
11916,6073366.41436375
11917,6073731.656738211
11918,6074096.901500322
11919,6074462.145497889
11920,6074827.386103988
11921,6075192.629168054
11922,6075557.874401921
11923,6075923.119541949
11924,6076288.359951996
11925,6076653.600719209
11926,6077018.845097878
11927,6077384.083420742
11928,6077749.321913412
11929,6078114.562189576
11930,6078479.803465316
11931,6078845.045349628
11932,6079210.281697024
11933,6079575.5211359225
11934,6079940.766946463
11935,6080306.009982567
11936,6080671.25205298
11937,6081036.497108479
11938,6081401.741663269
11939,6081766.985497471
11940,6082132.227184152
11941,6082497.4672749005
11942,6082862.7149917
11943,6083227.955003563
11944,6083593.19229841
11945,6083958.43561676
11946,6084323.67583539
11947,6084688.918600682
11948,6085054.157475086
11949,6085419.394166477
11950,6085784.639374431
11951,6086149.878155095
11952,6086515.115842715
11953,6086880.361561481
11954,6087245.604781691
11955,6087610.848299727
11956,6087976.091494555
11957,6088341.331600277
11958,6088706.580758879
11959,6089071.825712463
11960,6089437.063159767
11961,6089802.310475289
11962,6090167.550237112
11963,6090532.789293494
11964,6090898.03047381
11965,6091263.264817044
11966,6091628.51068471
11967,6091993.749900575
11968,6092358.983639304
11969,6092724.22989236
11970,6093089.471928274
11971,6093454.714707147
11972,6093819.960039589
11973,6094185.199389201
11974,6094550.4466596665
11975,6094915.690825209
11976,6095280.92760838
11977,6095646.175500967
11978,6096011.419526229
11979,6096376.65694217
11980,6096741.900981126
11981,6097107.137330033
11982,6097472.381993273
11983,6097837.626713967
11984,6098202.858901108
11985,6098568.104948621
11986,6098933.345461253
11987,6099298.581606515
11988,6099663.82670516
11989,6100029.064488602
11990,6100394.30967929
11991,6100759.554996274
11992,6101124.790232577
11993,6101490.038372986
11994,6101855.285049584
11995,6102220.524551306
11996,6102585.771007909
11997,6102951.010514634
11998,6103316.252362202
11999,6103681.497943148
12000,6104046.730975065
12001,6104411.975449203
12002,6104777.219675455
12003,6105142.452979531
12004,6105507.69733174
12005,6105872.935588209
12006,6106238.178104432
12007,6106603.425510679
12008,6106968.660212075
12009,6107333.905225169
12010,6107699.151147723
12011,6108064.387584002
12012,6108429.632918546
12013,6108794.875857472
12014,6109160.117759906
12015,6109525.364695365
12016,6109890.600781372
12017,6110255.8442723155
12018,6110621.0932700485
12019,6110986.328986015
12020,6111351.571878204
12021,6111716.812621528
12022,6112082.049413095
12023,6112447.294606777
12024,6112812.528555297
12025,6113177.770696797
12026,6113543.017090795
12027,6113908.251764025
12028,6114273.495406635
12029,6114638.739684327
12030,6115003.983297007
12031,6115369.231269592
12032,6115734.4708540365
12033,6116099.713744748
12034,6116464.961712004
12035,6116830.199230367
12036,6117195.440547911
12037,6117560.685139899
12038,6117925.923018243
12039,6118291.165378848
12040,6118656.402303377
12041,6119021.64113301
12042,6119386.889080308
12043,6119752.124975048
12044,6120117.364863047
12045,6120482.609192388
12046,6120847.848360034
12047,6121213.093208894
12048,6121578.333602933
12049,6121943.577012351
12050,6122308.824970791
12051,6122674.065150679
12052,6123039.306685664
12053,6123404.553767936
12054,6123769.796591155
12055,6124135.038878245
12056,6124500.278471837
12057,6124865.516837908
12058,6125230.7595458515
12059,6125595.996568133
12060,6125961.23379618
12061,6126326.478030067
12062,6126691.717505723
12063,6127056.958326722
12064,6127422.199237015
12065,6127787.442357197
12066,6128152.690443642
12067,6128517.932670467
12068,6128883.174566851
12069,6129248.419861833
12070,6129613.663721606
12071,6129978.905068727
12072,6130344.146665538
12073,6130709.388270898
12074,6131074.629429727
12075,6131439.869080963
12076,6131805.105972135
12077,6132170.3496257635
12078,6132535.592894711
12079,6132900.831487317
12080,6133266.071536196
12081,6133631.312409461
12082,6133996.554793957
12083,6134361.796453383
12084,6134727.037565742
12085,6135092.282367078
12086,6135457.527364765
12087,6135822.769621203
12088,6136188.010659216
12089,6136553.25772875
12090,6136918.500999188
12091,6137283.742094746
12092,6137648.982419193
12093,6138014.221710179
12094,6138379.465701319
12095,6138744.703383397
12096,6139109.941429199
12097,6139475.185040004
12098,6139840.424128318
12099,6140205.664457129
12100,6140570.905300535
12101,6140936.1482873615
12102,6141301.395247314
12103,6141666.636748732
12104,6142031.876433876
12105,6142397.122246429
12106,6142762.364700439
12107,6143127.605461696
12108,6143492.849428702
12109,6143858.090248147
12110,6144223.334774969
12111,6144588.575591122
12112,6144953.81174688
12113,6145319.059732136
12114,6145684.3001390975
12115,6146049.538280446
12116,6146414.780164643
12117,6146780.017999165
12118,6147145.261892523
12119,6147510.503085546
12120,6147875.739546088
12121,6148240.986544143
12122,6148606.228778831
12123,6148971.467712302
12124,6149336.7146218605
12125,6149701.958523925
12126,6150067.204200288
12127,6150432.448807361
12128,6150797.684103191
12129,6151162.930491716
12130,6151528.172724474
12131,6151893.407953419
12132,6152258.6530269515
12133,6152623.890789678
12134,6152989.131946342
12135,6153354.3738080375
12136,6153719.608203409
12137,6154084.855452569
12138,6154450.098174827
12139,6154815.334621841
12140,6155180.580126582
12141,6155545.822348679
12142,6155911.065576751
12143,6156276.312229271
12144,6156641.549821535
12145,6157006.7962329965
12146,6157372.042168722
12147,6157737.277114976
12148,6158102.523916488
12149,6158467.767290657
12150,6158833.006278887
12151,6159198.251081986
12152,6159563.482632406
12153,6159928.724843045
12154,6160293.96832514
12155,6160659.200737726
12156,6161024.446190684
12157,6161389.688391447
12158,6161754.928853167
12159,6162120.175693154
12160,6162485.415049954
12161,6162850.662368734
12162,6163215.911263852
12163,6163581.147374995
12164,6163946.391977318
12165,6164311.637099003
12166,6164676.875344763
12167,6165042.120326636
12168,6165407.35615511
12169,6165772.595621041
12170,6166137.840874687
12171,6166503.0726819765
12172,6166868.316138437
12173,6167233.561873704
12174,6167598.799198316
12175,6167964.044546196
12176,6168329.281960355
12177,6168694.52509037
12178,6169059.773838783
12179,6169425.010805382
12180,6169790.255033735
12181,6170155.503093468
12182,6170520.742170729
12183,6170885.98722006
12184,6171251.228366317
12185,6171616.469172677
12186,6171981.716182256
12187,6172346.949468067
12188,6172712.188108257
12189,6173077.434130917
12190,6173442.669662679
12191,6173807.912023505
12192,6174173.151402716
12193,6174538.391156101
12194,6174903.638640417
12195,6175268.87555353
12196,6175634.119711073
12197,6175999.369588079
12198,6176364.610327207
12199,6176729.852830097
12200,6177095.094718937
12201,6177460.336111857
