year,tt
15296,7307874.277990067
15297,7308239.509990787
15298,7308604.741991502
15299,7308969.973992214
15300,7309335.20599292
15301,7309700.437993623
15302,7310065.669994322
15303,7310430.901995016
15304,7310796.133995706
15305,7311161.3659963915
15306,7311526.597997073
15307,7311891.829997751
15308,7312257.061998424
15309,7312622.293999093
15310,7312987.525999757
15311,7313352.927260998
15312,7313718.16971091
15313,7314083.412160817
15314,7314448.647628645
15315,7314813.883096469
15316,7315179.118564288
15317,7315544.354032103
15318,7315909.589499913
15319,7316274.82496772
15320,7316640.060435521
15321,7317005.295903319
15322,7317370.531371112
15323,7317735.766838902
15324,7318101.002306687
15325,7318466.237774467
15326,7318831.473242244
15327,7319196.708710017
15328,7319561.944177784
15329,7319927.179645549
15330,7320292.415113308
15331,7320657.650581063
15332,7321022.886048814
15333,7321388.121516561
15334,7321753.356984303
15335,7322118.592452042
15336,7322483.827919777
15337,7322849.063387507
15338,7323214.298855232
15339,7323579.534322954
15340,7323944.769790671
15341,7324310.005258383
15342,7324675.240726092
15343,7325040.476193797
15344,7325405.711661497
15345,7325770.947129193
15346,7326136.182596885
15347,7326501.418064572
15348,7326866.653532255
15349,7327231.888999934
15350,7327597.124467609
15351,7327962.35993528
15352,7328327.595402947
15353,7328692.830870609
15354,7329058.066338266
15355,7329423.30180592
15356,7329788.537273569
15357,7330153.772741214
15358,7330519.008208856
15359,7330884.243676492
15360,7331249.479144124
15361,7331614.714611753
15362,7331979.950079377
15363,7332345.339734044
15364,7332710.583968545
15365,7333075.823836647
15366,7333441.061109983
15367,7333806.298383314
15368,7334171.535656641
15369,7334536.772929963
15370,7334902.010203281
15371,7335267.2474765945
15372,7335632.484749904
15373,7335997.72202321
15374,7336362.959296511
15375,7336728.196569807
15376,7337093.4338430995
15377,7337458.671116388
15378,7337823.908389673
15379,7338189.145662952
15380,7338554.382936227
15381,7338919.620209499
15382,7339284.857482766
15383,7339650.094756029
15384,7340015.332029288
15385,7340380.569302542
15386,7340745.806575792
15387,7341111.043849038
15388,7341476.281122279
15389,7341841.518395517
15390,7342206.75566875
15391,7342571.992941979
15392,7342937.230215204
15393,7343302.467488425
15394,7343667.704761641
15395,7344032.942034853
15396,7344398.179308061
15397,7344763.416581264
15398,7345128.653854463
15399,7345493.891127658
15400,7345859.128400849
15401,7346224.365674036
15402,7346589.602947218
15403,7346954.840220396
15404,7347320.07749357
15405,7347685.3147667395
15406,7348050.552039905
15407,7348415.789313066
15408,7348781.026586223
15409,7349146.263859376
15410,7349511.501132525
15411,7349876.738405668
15412,7350241.975678808
15413,7350607.212951944
15414,7350972.450225076
15415,7351337.687498203
15416,7351702.924771326
15417,7352068.162044445
15418,7352433.399317559
15419,7352798.63659067
15420,7353163.873863775
15421,7353529.111136877
15422,7353894.348409975
15423,7354259.585683068
15424,7354624.822956157
15425,7354990.060229242
15426,7355355.297502323
15427,7355720.534775399
15428,7356085.7720484715
15429,7356451.009321539
15430,7356816.246594603
15431,7357181.483867662
15432,7357546.721140717
15433,7357911.958413769
15434,7358277.195686815
15435,7358642.432959857
15436,7359007.670232896
15437,7359372.9075059295
15438,7359738.144778959
15439,7360103.382051985
15440,7360468.619325006
15441,7360833.856598023
15442,7361199.093871037
15443,7361564.331144045
15444,7361929.568417049
15445,7362294.805690049
15446,7362660.042963045
15447,7363025.2802360365
15448,7363390.517509024
15449,7363755.754782007
15450,7364120.992054986
15451,7364486.229327961
15452,7364851.466600931
15453,7365216.703873897
15454,7365581.941146859
15455,7365947.178419816
15456,7366312.41569277
15457,7366677.65296572
15458,7367042.890238664
15459,7367408.256225028
15460,7367773.4987381995
15461,7368138.732463055
15462,7368503.966187906
15463,7368869.199912754
15464,7369234.433637597
15465,7369599.667362435
15466,7369964.901087269
15467,7370330.134812099
15468,7370695.368536925
15469,7371060.602261746
15470,7371425.835986564
15471,7371791.069711377
15472,7372156.303436186
15473,7372521.537160991
15474,7372886.770885791
15475,7373252.004610587
15476,7373617.238335379
15477,7373982.472060167
15478,7374347.70578495
15479,7374712.93950973
15480,7375078.173234505
15481,7375443.406959275
15482,7375808.640684041
15483,7376173.874408804
15484,7376539.108133562
15485,7376904.341858315
15486,7377269.575583065
15487,7377634.809307811
15488,7378000.163160573
15489,7378365.406490457
15490,7378730.6393288225
15491,7379095.872167183
15492,7379461.10500554
15493,7379826.337843892
15494,7380191.570682241
15495,7380556.8035205845
15496,7380922.036358924
15497,7381287.269197259
15498,7381652.50203559
15499,7382017.734873917
15500,7382382.96771224
15501,7382748.200550558
15502,7383113.433388872
15503,7383478.666227182
15504,7383843.899065488
15505,7384209.13190379
15506,7384574.364742087
15507,7384939.59758038
15508,7385304.830418669
15509,7385670.176641785
15510,7386035.415303472
15511,7386400.653965156
15512,7386765.892626834
15513,7387131.131288509
15514,7387496.369950179
15515,7387861.6086118445
15516,7388226.847273506
15517,7388592.085935163
15518,7388957.324596816
15519,7389322.563258465
15520,7389687.801920109
15521,7390053.04058175
15522,7390418.279243385
15523,7390783.517022029
15524,7391148.754800668
15525,7391513.992579302
15526,7391879.230357932
15527,7392244.468136557
15528,7392609.705915178
15529,7392974.943693795
15530,7393340.181472409
15531,7393705.419251016
15532,7394070.657029621
15533,7394435.894808221
15534,7394801.132586817
15535,7395166.370365408
15536,7395531.6081439955
15537,7395896.845922579
15538,7396262.083701158
15539,7396627.321479732
15540,7396992.559258303
15541,7397357.7970368685
15542,7397723.034815431
15543,7398088.272593988
15544,7398453.510372542
15545,7398818.748151091
15546,7399183.985929636
15547,7399549.223708177
15548,7399914.461486713
15549,7400279.699265245
15550,7400644.937043774
15551,7401010.174822297
15552,7401375.412600817
15553,7401740.650379332
15554,7402105.888157843
15555,7402471.12593635
15556,7402836.363714852
15557,7403201.601493351
15558,7403566.839271845
15559,7403932.077050335
15560,7404297.3148288205
15561,7404662.552607302
15562,7405027.790385779
15563,7405393.028164252
15564,7405758.265942721
15565,7406123.503721185
15566,7406488.741499645
15567,7406853.979278101
15568,7407219.217056553
15569,7407584.454835
15570,7407949.692613443
15571,7408314.930391883
15572,7408680.168170317
15573,7409045.405948748
15574,7409410.643727174
15575,7409775.881505596
15576,7410141.119284014
15577,7410506.357062427
15578,7410871.594840837
15579,7411236.832619241
15580,7411602.070397642
15581,7411967.308176039
15582,7412332.545954431
15583,7412697.783732819
15584,7413063.021511204
15585,7413428.259289583
15586,7413793.497067959
15587,7414158.73484633
15588,7414523.972624697
15589,7414889.21040306
15590,7415254.448181418
15591,7415619.685959772
15592,7415984.923738122
15593,7416350.161516468
15594,7416715.399294809
15595,7417080.637073147
15596,7417445.87485148
15597,7417811.1126298085
15598,7418176.350408133
15599,7418541.588186453
15600,7418906.825964769
15601,7419272.063743081
15602,7419637.301521389
15603,7420002.539299692
15604,7420367.7770779915
15605,7420733.014856286
15606,7421098.2526345765
15607,7421463.490412863
15608,7421828.728191146
15609,7422193.965969424
15610,7422559.203747697
15611,7422924.441525967
15612,7423289.679304232
15613,7423654.917082492
15614,7424020.15486075
15615,7424385.392639002
15616,7424750.63041725
15617,7425115.868195495
15618,7425481.105973734
15619,7425846.34375197
15620,7426211.662907652
15621,7426576.895722072
15622,7426942.128536487
15623,7427307.361350898
15624,7427672.594165303
15625,7428037.826979705
15626,7428403.059794103
15627,7428768.292608496
15628,7429133.525422885
15629,7429498.75823727
15630,7429863.99105165
15631,7430229.223866026
15632,7430594.456680398
15633,7430959.76988605
15634,7431325.002706243
15635,7431690.2355264295
15636,7432055.4683466125
15637,7432420.701166792
15638,7432785.9339869665
15639,7433151.1668071365
15640,7433516.399627303
15641,7433881.632447464
15642,7434246.865267622
15643,7434612.0980877755
15644,7434977.330907925
15645,7435342.56372807
15646,7435707.870719911
15647,7436073.1159130735
15648,7436438.351409398
15649,7436803.586905717
15650,7437168.822402031
15651,7437534.057898342
15652,7437899.2933946485
15653,7438264.528890951
15654,7438629.764387248
15655,7438994.999883542
15656,7439360.235379831
15657,7439725.470876116
15658,7440090.706372397
15659,7440455.941868673
15660,7440821.177364945
15661,7441186.412861214
15662,7441551.648357478
15663,7441916.883853737
15664,7442282.119349993
15665,7442647.354846244
15666,7443012.590342491
15667,7443377.825838733
15668,7443743.061334971
15669,7444108.2968312055
15670,7444473.532327436
15671,7444838.767823662
15672,7445204.003319883
15673,7445569.302568803
15674,7445934.539136327
15675,7446299.775703847
15676,7446665.012271362
15677,7447030.248838874
15678,7447395.485406381
15679,7447760.721973884
15680,7448125.958541383
15681,7448491.1951088775
15682,7448856.431676367
15683,7449221.668243853
15684,7449586.904811335
15685,7449952.1413788125
15686,7450317.3779462855
15687,7450682.614513755
15688,7451047.8510812195
15689,7451413.0876486795
15690,7451778.324216136
15691,7452143.560783588
15692,7452508.797351036
15693,7452874.033918479
15694,7453239.270485919
15695,7453604.507053354
15696,7453969.743620785
15697,7454334.980188211
15698,7454700.216755634
15699,7455065.453323052
15700,7455430.750737224
15701,7455795.987264737
15702,7456161.223792245
15703,7456526.460319748
15704,7456891.696847247
15705,7457256.933374743
15706,7457622.169902233
15707,7457987.40642972
15708,7458352.642957203
15709,7458717.879484681
15710,7459083.116012155
15711,7459448.352539625
15712,7459813.58906709
15713,7460178.825594552
15714,7460544.062122009
15715,7460909.298649462
15716,7461274.53517691
15717,7461639.771704354
15718,7462005.008231794
15719,7462370.244759231
15720,7462735.481286662
15721,7463100.71781409
15722,7463465.954341512
15723,7463831.190868932
15724,7464196.427396346
15725,7464561.663923756
15726,7464926.900451163
15727,7465292.185319546
15728,7465657.425425008
15729,7466022.662765816
15730,7466387.897189167
15731,7466753.131612513
15732,7467118.366035855
15733,7467483.600459194
15734,7467848.834882527
15735,7468214.069305857
15736,7468579.303729181
15737,7468944.538152503
15738,7469309.772575819
15739,7469675.006999131
15740,7470040.296026287
15741,7470405.528614782
15742,7470770.761203273
15743,7471135.99379176
15744,7471501.226380242
15745,7471866.45896872
15746,7472231.691557195
15747,7472596.924145665
15748,7472962.15673413
15749,7473327.389322592
15750,7473692.666508677
15751,7474057.906654161
15752,7474423.14514707
15753,7474788.383639975
15754,7475153.622132876
15755,7475518.860625773
15756,7475884.099118665
15757,7476249.337611553
15758,7476614.576104437
15759,7476979.814597316
15760,7477345.053090191
15761,7477710.291583063
15762,7478075.530075929
15763,7478440.768568792
15764,7478806.00706165
15765,7479171.245272409
15766,7479536.483483164
15767,7479901.721693913
15768,7480266.957474148
15769,7480632.193254379
15770,7480997.429034605
15771,7481362.664814826
15772,7481727.900595044
15773,7482093.136375256
15774,7482458.372155465
15775,7482823.60793567
15776,7483188.877984338
15777,7483554.120991061
15778,7483919.358718815
15779,7484284.596185572
15780,7484649.833652325
15781,7485015.064649793
15782,7485380.295647257
15783,7485745.526644715
15784,7486110.7576421695
15785,7486475.988639619
15786,7486841.250688955
15787,7487206.490458607
15788,7487571.730228253
15789,7487936.9679646185
15790,7488302.2057009805
15791,7488667.443437338
15792,7489032.681173691
15793,7489397.91891004
15794,7489763.156646384
15795,7490128.394382724
15796,7490493.6321190605
15797,7490858.869855392
15798,7491224.107591719
15799,7491589.345328043
15800,7491954.5830643615
15801,7492319.820800677
15802,7492685.058536988
15803,7493050.296273294
15804,7493415.534009595
15805,7493780.771745894
15806,7494146.009482187
15807,7494511.247218477
15808,7494876.484954762
15809,7495241.722691043
15810,7495606.96042732
15811,7495972.223286243
15812,7496337.465901427
15813,7496702.70253751
15814,7497067.9391735885
15815,7497433.175809663
15816,7497798.412445732
15817,7498163.649081798
15818,7498528.8857178595
15819,7498894.122353917
15820,7499259.35898997
15821,7499624.595626019
15822,7499989.832262063
15823,7500355.068898103
15824,7500720.305534139
15825,7501085.542170172
15826,7501450.778806199
15827,7501816.015442222
15828,7502181.2743021855
15829,7502546.5107593555
15830,7502911.747216522
15831,7503276.983673682
15832,7503642.220130838
15833,7504007.456587991
15834,7504372.693045138
15835,7504737.929502282
15836,7505103.187313115
15837,7505468.424163065
15838,7505833.660177592
15839,7506198.896192114
15840,7506564.132206632
15841,7506929.366771301
15842,7507294.601335968
15843,7507659.835900629
15844,7508025.082687811
15845,7508390.32086457
15846,7508755.559041326
15847,7509120.797218076
15848,7509486.035394821
15849,7509851.273571563
15850,7510216.5117483
15851,7510581.749925032
15852,7510947.002127611
15853,7511312.238379472
15854,7511677.474631329
15855,7512042.710883182
15856,7512407.947135029
15857,7512773.183386873
15858,7513138.419638713
15859,7513503.655890549
15860,7513868.902282646
15861,7514234.138213723
15862,7514599.374144794
15863,7514964.610075861
15864,7515329.846006924
15865,7515695.091542682
15866,7516060.332971258
15867,7516425.57439983
15868,7516790.814020149
15869,7517156.051253264
15870,7517521.288486374
15871,7517886.5362684345
15872,7518251.772728872
15873,7518617.009189305
15874,7518982.245649734
15875,7519347.482110158
15876,7519712.718570578
15877,7520077.951147113
15878,7520443.183723643
15879,7520808.427573703
15880,7521173.663467579
15881,7521538.9035272375
15882,7521904.144795241
15883,7522269.38606324
15884,7522634.627331234
15885,7522999.865117519
15886,7523365.102903801
15887,7523730.349402626
15888,7524095.583401875
15889,7524460.825005242
15890,7524826.062031298
15891,7525191.2990573505
15892,7525556.536083398
15893,7525921.77310945
15894,7526287.010135498
15895,7526652.250956256
15896,7527017.482914892
15897,7527382.724080375
15898,7527747.959697696
15899,7528113.199723785
15900,7528478.4378563715
15901,7528843.675988963
15902,7529208.9141215505
15903,7529574.1578909205
15904,7529939.392135033
15905,7530304.637487659
15906,7530669.878896658
15907,7531035.11920053
15908,7531400.359504399
15909,7531765.590421642
15910,7532130.832218094
15911,7532496.069710898
15912,7532861.298158523
15913,7533226.540259418
15914,7533591.77662486
15915,7533957.012990307
15916,7534322.2529480895
15917,7534687.492905877
15918,7535052.732863667
15919,7535417.9736025
15920,7535783.214341336
15921,7536148.450005196
15922,7536513.690696621
15923,7536878.931388051
15924,7537244.169478102
15925,7537609.407568156
15926,7537974.645658215
15927,7538339.886151792
15928,7538705.126645372
15929,7539070.358788127
15930,7539435.600238283
15931,7539800.841688443
15932,7540166.075704261
15933,7540531.309720083
15934,7540896.545248674
15935,7541261.7862152215
15936,7541627.0271817725
15937,7541992.268148327
15938,7542357.499022971
15939,7542722.734971211
15940,7543087.977748272
15941,7543453.220525336
15942,7543818.463302405
15943,7544183.706079477
15944,7544548.935503755
15945,7544914.175635436
15946,7545279.418697663
15947,7545644.661759893
15948,7546009.890551048
15949,7546375.125062769
15950,7546740.360946281
15951,7547105.6030170405
15952,7547470.845087805
15953,7547836.087158573
15954,7548201.317328311
15955,7548566.550941983
15956,7548931.79194536
15957,7549297.032948741
15958,7549662.2739521265
15959,7550027.514955516
15960,7550392.75595891
15961,7550757.996962309
15962,7551123.237965711
15963,7551488.478969118
15964,7551853.7199725285
15965,7552218.945481095
15966,7552584.183347481
15967,7552949.425221297
15968,7553314.667095116
15969,7553679.908968941
15970,7554045.133342202
15971,7554410.364514753
15972,7554775.600926407
15973,7555140.838893521
15974,7555506.076860638
15975,7555871.318604584
15976,7556236.560348533
15977,7556601.802092487
15978,7556967.043836446
15979,7557332.285580408
15980,7557697.527324374
15981,7558062.769068345
15982,7558428.01081232
15983,7558793.252556299
15984,7559158.472540116
15985,7559523.707655462
15986,7559888.949555395
15987,7560254.191455333
15988,7560619.433355275
15989,7560984.675255221
15990,7561349.917155173
15991,7561715.159055128
15992,7562080.37064412
15993,7562445.60783002
15994,7562810.851503678
15995,7563176.095177341
15996,7563541.338851009
15997,7563906.582524681
15998,7564271.826198357
15999,7564637.069872038
16000,7565002.287266641
16001,7565367.527785504
16002,7565732.769470941
16003,7566098.011156382
16004,7566463.2528418265
16005,7566828.494527276
16006,7567193.736212729
16007,7567558.977898187
16008,7567924.184150953
16009,7568289.42087532
16010,7568654.6614399
16011,7569019.902004483
16012,7569385.142569072
16013,7569750.383133664
16014,7570115.62378207
16015,7570480.864430482
16016,7570846.1050788965
16017,7571211.345727316
16018,7571576.586375739
16019,7571941.827024167
16020,7572307.067672599
16021,7572672.3083210355
16022,7573037.5489694765
16023,7573402.789617921
16024,7573768.030266371
16025,7574133.270914824
16026,7574498.5115632815
16027,7574863.719574558
16028,7575228.954465212
16029,7575594.190773085
16030,7575959.433080418
16031,7576324.675387757
16032,7576689.9176951
16033,7577055.160002449
16034,7577420.4023098005
16035,7577785.644617157
16036,7578150.886924517
16037,7578516.129231882
16038,7578881.371539252
16039,7579246.613846625
16040,7579611.856154002
16041,7579977.062342236
16042,7580342.297669381
16043,7580707.533087361
16044,7581072.770493059
16045,7581438.007898763
16046,7581803.2464462165
16047,7582168.484993675
16048,7582533.723541137
16049,7582898.962257533
16050,7583264.202297771
16051,7583629.442338014
16052,7583994.68237826
16053,7584359.922418511
16054,7584725.162458766
16055,7585090.402499025
16056,7585455.642539289
16057,7585820.882579557
16058,7586186.122619828
16059,7586551.362660104
16060,7586916.602700384
16061,7587281.842740669
16062,7587647.082780958
16063,7588012.322821251
16064,7588377.562861549
16065,7588742.80290185
16066,7589108.042942156
16067,7589473.282982466
16068,7589838.52302278
16069,7590203.763063098
16070,7590569.003103421
16071,7590934.2431437485
16072,7591299.48318408
16073,7591664.723224415
16074,7592029.963264755
16075,7592395.203305099
16076,7592760.443345447
16077,7593125.6833858
16078,7593490.923426156
16079,7593856.163466517
16080,7594221.348330798
16081,7594586.589142529
16082,7594951.829954266
16083,7595317.070766007
16084,7595682.311577751
16085,7596047.552389501
16086,7596412.793201255
16087,7596778.034013012
16088,7597143.274824774
16089,7597508.51563654
16090,7597873.756448311
16091,7598238.997260085
16092,7598604.2380718645
16093,7598969.478883647
16094,7599334.719695435
16095,7599699.960507226
16096,7600065.201319022
16097,7600430.442130822
16098,7600795.682942626
16099,7601160.923754435
16100,7601526.164566248
16101,7601891.405378065
16102,7602256.646189886
16103,7602621.831430537
16104,7602987.063127846
16105,7603352.304122709
16106,7603717.54966412
16107,7604082.795205536
16108,7604448.040746956
16109,7604813.28628838
16110,7605178.531829809
16111,7605543.777371242
16112,7605909.022912678
16113,7606274.26845412
16114,7606639.513995565
16115,7607004.695061766
16116,7607369.931027804
16117,7607735.172717625
16118,7608100.414407451
16119,7608465.656097281
16120,7608830.897787116
16121,7609196.139476954
16122,7609561.381166797
16123,7609926.622856645
16124,7610291.864546496
16125,7610657.106236352
16126,7611022.347926212
16127,7611387.589616076
16128,7611752.831305944
16129,7612118.072995817
16130,7612483.314685694
16131,7612848.556375575
16132,7613213.798065461
16133,7613579.039755351
16134,7613944.281445244
16135,7614309.523135142
16136,7614674.700504992
16137,7615039.935399693
16138,7615405.1762137385
16139,7615770.417027788
16140,7616135.657841844
16141,7616500.898655903
16142,7616866.139469966
16143,7617231.380284034
16144,7617596.621098106
16145,7617961.861912182
16146,7618327.102726262
16147,7618692.343540347
16148,7619057.584354436
16149,7619422.8251685295
16150,7619788.065982627
16151,7620153.306796728
16152,7620518.547610834
16153,7620883.788424944
16154,7621249.0292390585
16155,7621614.270053177
16156,7621979.5108672995
16157,7622344.751681427
16158,7622709.992495558
16159,7623075.233309694
16160,7623440.474123834
16161,7623805.7149379775
16162,7624170.955752126
16163,7624536.196566278
16164,7624901.437380435
16165,7625266.6781945955
16166,7625631.919008761
16167,7625997.159822931
16168,7626362.400637104
16169,7626727.6414512815
16170,7627092.8822654635
16171,7627458.046306085
16172,7627823.281544858
16173,7628188.5186230345
16174,7628553.757887523
16175,7628918.997152015
16176,7629284.236416511
16177,7629649.4756810125
16178,7630014.7149455175
16179,7630379.954210027
16180,7630745.1934745405
16181,7631110.4327390585
16182,7631475.672003581
16183,7631840.911268107
16184,7632206.150532638
16185,7632571.3897971725
16186,7632936.629061712
16187,7633301.868326255
16188,7633667.107590803
16189,7634032.3468553545
16190,7634397.586119911
16191,7634762.825384471
16192,7635128.064649035
16193,7635493.303913604
16194,7635858.5431781765
16195,7636223.782442754
16196,7636589.0217073355
16197,7636954.2609719215
16198,7637319.500236511
16199,7637684.739501106
16200,7638049.978765704
16201,7638415.2180303065
16202,7638780.457294913
16203,7639145.696559524
16204,7639510.93582414
16205,7639876.1750887595
16206,7640241.414353384
16207,7640606.653618012
16208,7640971.892882644
16209,7641337.1321472805
16210,7641702.371411921
16211,7642067.610676566
16212,7642432.8499412155
16213,7642798.0892058695
16214,7643163.328470527
16215,7643528.567735189
16216,7643893.806999855
16217,7644259.0462645255
16218,7644624.2855292
16219,7644989.524793879
16220,7645354.764058562
16221,7645720.0033232495
16222,7646085.242587942
16223,7646450.481852638
16224,7646815.721117337
16225,7647180.9603820415
16226,7647546.19964675
16227,7647911.438911463
16228,7648276.67817618
16229,7648641.9174409015
16230,7649007.156705627
16231,7649372.395970358
16232,7649737.635235092
16233,7650102.8744998295
16234,7650468.113764572
16235,7650833.353029319
16236,7651198.59229407
16237,7651563.831558825
16238,7651929.070823585
16239,7652294.310088349
16240,7652659.549353116
16241,7653024.788617888
16242,7653390.027882665
16243,7653755.267147446
16244,7654120.50641223
16245,7654485.7456770195
16246,7654850.984941813
16247,7655216.224206611
16248,7655581.463471413
16249,7655946.702736218
16250,7656311.942001029
16251,7656677.181265844
16252,7657042.420530663
16253,7657407.659795485
16254,7657772.899060313
16255,7658138.138325145
16256,7658503.37758998
16257,7658868.61685482
16258,7659233.856119664
16259,7659599.095384513
16260,7659964.334649365
16261,7660329.573914222
16262,7660694.813179084
16263,7661060.0524439495
16264,7661425.291708819
16265,7661790.530973693
16266,7662155.770238571
16267,7662521.009503454
16268,7662886.24876834
16269,7663251.488033231
16270,7663616.727298127
16271,7663981.9665630255
16272,7664347.205827929
16273,7664712.445092837
16274,7665077.684357749
16275,7665442.923622665
16276,7665808.162887586
16277,7666173.40215251
16278,7666538.64141744
16279,7666903.880682373
16280,7667269.119947311
16281,7667634.359212252
16282,7667999.598477199
16283,7668364.73232077
16284,7668729.968492681
16285,7669095.213862015
16286,7669460.459231354
16287,7669825.704600697
16288,7670190.949970045
16289,7670556.195339397
16290,7670921.440708753
16291,7671286.686078113
16292,7671651.931447477
16293,7672017.176816845
16294,7672382.422186218
16295,7672747.667555596
16296,7673112.912924977
16297,7673478.158294363
16298,7673843.403663753
16299,7674208.649033147
16300,7674573.894402545
16301,7674939.02975778
16302,7675304.26343975
16303,7675669.497121726
16304,7676034.734656727
16305,7676399.972191731
16306,7676765.209726741
16307,7677130.4472617535
16308,7677495.684796771
16309,7677860.924763566
16310,7678226.164730364
16311,7678591.404697168
16312,7678956.644663976
16313,7679321.884630788
16314,7679687.124597604
16315,7680052.364564425
16316,7680417.60453125
16317,7680782.844498079
16318,7681148.084464912
16319,7681513.32443175
16320,7681878.564398591
16321,7682243.8043654375
16322,7682609.044332288
16323,7682974.284299143
16324,7683339.524266002
16325,7683704.764232865
16326,7684070.004199731
16327,7684435.244166603
16328,7684800.484133479
16329,7685165.724100359
16330,7685530.964067243
16331,7685896.204034131
16332,7686261.444001024
16333,7686626.683967921
16334,7686991.923934822
16335,7687357.163901728
16336,7687722.403868637
16337,7688087.643835551
16338,7688452.883802469
16339,7688818.123769391
16340,7689183.3637363175
16341,7689548.603703248
16342,7689913.843670184
16343,7690279.083637123
16344,7690644.323604067
16345,7691009.563571014
16346,7691374.803537967
16347,7691740.043504923
16348,7692105.283471883
16349,7692470.523438848
16350,7692835.763405817
16351,7693201.00337279
16352,7693566.243339768
16353,7693931.483306749
16354,7694296.7232737355
16355,7694661.963240725
16356,7695027.203207719
16357,7695392.443174718
16358,7695757.683141721
16359,7696122.923108729
16360,7696488.1630757395
16361,7696853.403042755
16362,7697218.643009775
16363,7697583.882976799
16364,7697949.122943827
16365,7698314.36291086
16366,7698679.602877896
16367,7699044.842844938
16368,7699410.082811983
16369,7699775.322779032
16370,7700140.562746086
16371,7700505.802713144
16372,7700871.042680207
16373,7701236.282647273
16374,7701601.522614343
16375,7701966.762581418
16376,7702332.002548497
16377,7702697.242515581
16378,7703062.482482669
16379,7703427.722449761
16380,7703792.962416857
16381,7704158.202383957
16382,7704523.442351062
16383,7704888.682318171
16384,7705253.922285283
16385,7705619.029317519
16386,7705984.270476492
16387,7706349.511635471
16388,7706714.752794454
16389,7707079.99395344
16390,7707445.235112431
16391,7707810.476271427
16392,7708175.717430427
16393,7708540.958589431
16394,7708906.199748439
16395,7709271.440907451
16396,7709636.6820664685
16397,7710001.923225489
16398,7710367.164384514
16399,7710732.405543543
16400,7711097.646702577
16401,7711462.887861615
16402,7711828.129020657
16403,7712193.370179703
16404,7712558.611338754
16405,7712923.852497809
16406,7713289.093656868
16407,7713654.334815931
16408,7714019.575974998
16409,7714384.81713407
16410,7714750.058293146
16411,7715115.299452227
16412,7715480.540611311
16413,7715845.7817704
16414,7716211.022929492
16415,7716576.26408859
16416,7716941.505247691
16417,7717306.746406796
16418,7717671.987565907
16419,7718037.228725021
16420,7718402.4698841395
16421,7718767.711043262
16422,7719132.952202389
16423,7719498.19336152
16424,7719863.434520655
16425,7720228.6756797945
16426,7720593.916838938
16427,7720959.157998087
16428,7721324.399157239
16429,7721689.640316395
16430,7722054.881475556
16431,7722420.122634721
16432,7722785.36379389
16433,7723150.604953064
16434,7723515.846112241
16435,7723880.941919463
16436,7724246.177235442
16437,7724611.419125477
16438,7724976.661015515
16439,7725341.902905557
16440,7725707.144795604
16441,7726072.386685655
16442,7726437.628575711
16443,7726802.87046577
16444,7727168.112355834
16445,7727533.354245902
16446,7727898.596135975
16447,7728263.838026051
16448,7728629.079916132
16449,7728994.321806217
16450,7729359.563696306
16451,7729724.8055863995
16452,7730090.0474764975
16453,7730455.289366599
16454,7730820.5312567055
16455,7731185.773146816
16456,7731551.01503693
16457,7731916.25692705
16458,7732281.498817173
16459,7732646.7407073
16460,7733011.982597431
16461,7733377.224487567
16462,7733742.466377707
16463,7734107.708267852
16464,7734472.950158001
16465,7734838.192048153
16466,7735203.4339383105
16467,7735568.675828472
16468,7735933.917718637
16469,7736299.159608807
16470,7736664.401498981
16471,7737029.643389159
16472,7737394.885279342
16473,7737760.127169529
16474,7738125.369059719
16475,7738490.610949915
16476,7738855.852840114
16477,7739221.094730318
16478,7739586.336620525
16479,7739951.578510738
16480,7740316.820400954
16481,7740681.904095975
16482,7741047.1420142
16483,7741412.380949876
16484,7741777.62344405
16485,7742142.8659382295
16486,7742508.108432412
16487,7742873.350926599
16488,7743238.593420791
16489,7743603.835914988
16490,7743969.0784091875
16491,7744334.3209033925
16492,7744699.563397601
16493,7745064.805891814
16494,7745430.048386031
16495,7745795.290880253
16496,7746160.533374478
16497,7746525.775868708
16498,7746891.018362942
16499,7747256.260857181
16500,7747621.503351424
16501,7747986.745845671
16502,7748351.988339921
16503,7748717.230834177
16504,7749082.473328437
16505,7749447.7158227
16506,7749812.958316968
16507,7750178.200811241
16508,7750543.443305518
16509,7750908.685799798
16510,7751273.928294083
16511,7751639.170788372
16512,7752004.413282665
16513,7752369.655776964
16514,7752734.898271265
16515,7753100.140765572
16516,7753465.383259882
16517,7753830.625754197
16518,7754195.868248516
16519,7754561.110742839
16520,7754926.353237166
16521,7755291.595731498
16522,7755656.838225834
16523,7756021.912148872
16524,7756387.155460775
16525,7756752.39877268
16526,7757117.642084591
16527,7757482.885396506
16528,7757848.128708424
16529,7758213.372020347
16530,7758578.615332275
16531,7758943.858644206
16532,7759309.101956141
16533,7759674.345268081
16534,7760039.588580025
16535,7760404.831891974
16536,7760770.075203926
16537,7761135.318515884
16538,7761500.561827845
16539,7761865.80513981
16540,7762231.048451779
16541,7762596.291763754
16542,7762961.535075732
16543,7763326.778387714
16544,7763692.0216997005
16545,7764057.2650116915
16546,7764422.508323686
16547,7764787.751635686
16548,7765152.99494769
16549,7765518.238259697
16550,7765883.481571709
16551,7766248.724883725
16552,7766613.968195746
16553,7766979.21150777
16554,7767344.454819799
16555,7767709.698131832
16556,7768074.94144387
16557,7768440.01069567
